date,account_value,gross_traded_notional,daily_turnover,transaction_cost,daily_return,condition,seed
2021-02-10,1003187.0857464963,8585.026454925537,0.008552502035980881,8.585026454925538,-0.0006134939288251484,ANN signal,6
2021-02-11,1001311.6565619603,8353.780368804932,0.00832724073853949,8.353780368804932,-0.001869471020094382,ANN signal,6
2021-02-12,1002003.2344294321,8238.978422164917,0.008228185868177891,8.238978422164918,0.0006906719430854746,ANN signal,6
2021-02-16,999931.118352232,7891.624227523804,0.007875847059533205,7.8916242275238035,-0.0020679734416026996,ANN signal,6
2021-02-17,1002244.7906733284,7804.68772315979,0.007805225359943783,7.80468772315979,0.0023138317016366816,ANN signal,6
2021-02-18,1004406.7446701985,8185.106065750122,0.00816677336906007,8.185106065750123,0.0021571117325713818,ANN signal,6
2021-02-19,998955.3525307352,8740.222959518433,0.008701876013774005,8.740222959518432,-0.005427474644500996,ANN signal,6
2021-02-22,992947.9023691618,8258.91554069519,0.008267552218196944,8.25891554069519,-0.006013732391897397,ANN signal,6
2021-02-23,994825.924610164,8645.046824455261,0.00870644552833868,8.645046824455262,0.0018913602984822475,ANN signal,6
2021-02-24,991940.2291535304,9639.220366477966,0.009689353813588267,9.639220366477966,-0.0029007039173857274,ANN signal,6
2021-02-25,983473.9864120199,9419.165536880493,0.0094956986923681,9.419165536880493,-0.008535033152889837,ANN signal,6
2021-02-26,984855.1654034025,9839.034015655518,0.01000436630922083,9.839034015655518,0.0014043879253191616,ANN signal,6
2021-03-01,989883.6418887094,9432.259505271912,0.009577306223914053,9.432259505271912,0.005105803027643407,ANN signal,6
2021-03-02,986152.9955601676,9596.584889411926,0.009694659537055821,9.596584889411927,-0.003768772581617452,ANN signal,6
2021-03-03,978317.3227900077,9089.270251274109,0.009216896660250069,9.08927025127411,-0.007945696869996355,ANN signal,6
2021-03-04,977633.9086162902,9498.062725067139,0.009708570525951797,9.49806272506714,-0.0006985608429875834,ANN signal,6
2021-03-05,983481.1337309296,10853.910629272461,0.011102223985494444,10.85391062927246,0.00598099663187357,ANN signal,6
2021-03-08,979967.5746529876,9659.066879272461,0.009821303681372991,9.65906687927246,-0.0035725739492459274,ANN signal,6
2021-03-09,989116.1105265189,9704.696537017822,0.009903079232447373,9.704696537017822,0.00933554957343441,ANN signal,6
2021-03-10,988603.7239211455,9091.815105438232,0.009191858274958787,9.091815105438233,-0.0005180247292713158,ANN signal,6
2021-03-11,992698.2419675933,8429.2544631958,0.008526423944431902,8.4292544631958,0.004141718210616707,ANN signal,6
2021-03-12,990565.7277110578,8794.762669563293,0.008859452246164448,8.794762669563294,-0.0021481998923548185,ANN signal,6
2021-03-15,993004.1352391398,8357.517084121704,0.00843711512554929,8.357517084121705,0.002461631227355765,ANN signal,6
2021-03-16,995552.1310506288,8885.719272613525,0.008948320512757608,8.885719272613526,0.0025659468284846554,ANN signal,6
2021-03-17,998738.0416578829,8971.32405090332,0.009011405602070961,8.97132405090332,0.0032001444302991455,ANN signal,6
2021-03-18,986514.4301215307,8731.317846298218,0.008742350328224631,8.731317846298218,-0.012239056716074725,ANN signal,6
2021-03-19,991829.7822428904,7625.063889503479,0.007729297876123447,7.625063889503479,0.005388012540987308,ANN signal,6
2021-03-22,997720.7233697635,8684.23456954956,0.008755771126282702,8.684234569549561,0.005939467872754678,ANN signal,6
2021-03-23,1000986.4432712384,8677.120772361755,0.008696943512464202,8.677120772361755,0.003273180385032992,ANN signal,6
2021-03-24,995629.1364373683,8859.9935836792,0.008851262315526083,8.859993583679199,-0.005352027362490852,ANN signal,6
2021-03-25,992397.0792825146,8646.42830657959,0.008684386575425926,8.64642830657959,-0.003246246053444035,ANN signal,6
2021-03-26,995718.803969431,8052.55383682251,0.00811424580435521,8.05255383682251,0.003347172977693491,ANN signal,6
2021-03-29,999832.2052937842,8030.5489683151245,0.008065077144572701,8.030548968315125,0.00413108731898526,ANN signal,6
2021-03-30,995862.7480835058,7934.396481513977,0.00793572805467152,7.934396481513978,-0.003970123375963919,ANN signal,6
2021-03-31,999719.8512475453,7712.067283630371,0.007744106603517309,7.712067283630371,0.003873127267248755,ANN signal,6
2021-04-01,1009815.3342383291,7873.247581481934,0.007875453880061447,7.873247581481934,0.010098312020298206,ANN signal,6
2021-04-05,1019346.0572500507,7534.030209541321,0.007460799964207313,7.534030209541321,0.009438085052362988,ANN signal,6
2021-04-06,1019677.909753896,7173.607757568359,0.007037460641110458,7.17360775756836,0.00032555431149705605,ANN signal,6
2021-04-07,1025163.0177449466,6202.819038391113,0.006083116030127781,6.202819038391113,0.005379255487033774,ANN signal,6
2021-04-08,1026275.1158931935,6914.444068908691,0.006744726398849628,6.914444068908692,0.0010848012745261482,ANN signal,6
2021-04-09,1034124.6474586364,6889.866098403931,0.006713468924370736,6.889866098403931,0.007648564643030653,ANN signal,6
2021-04-12,1036105.8106314584,6439.442534446716,0.006226950058942759,6.439442534446717,0.0019157875964863624,ANN signal,6
2021-04-13,1040640.5128569682,6803.084548950195,0.00656601331557443,6.803084548950196,0.0043766786934107405,ANN signal,6
2021-04-14,1033393.9160247329,7691.146810531616,0.0073907816537109325,7.691146810531617,-0.006963592847582523,ANN signal,6
2021-04-15,1042808.8559181312,7311.619129180908,0.007075345631322562,7.311619129180908,0.009110698009153984,ANN signal,6
2021-04-16,1047675.9319029297,7628.700412750244,0.007315530904303288,7.628700412750244,0.004667275270225257,ANN signal,6
2021-04-19,1042813.13146388,7799.441506385803,0.00744451721079381,7.799441506385803,-0.004641512027690919,ANN signal,6
2021-04-20,1040020.5114225419,8190.816370010376,0.007854538960889642,8.190816370010376,-0.00267796785164931,ANN signal,6
2021-04-21,1043770.0030642808,8114.074966430664,0.0078018412880455764,8.114074966430664,0.003605209320930003,ANN signal,6
2021-04-22,1034828.844264295,8080.133298873901,0.007741296717813689,8.080133298873902,-0.008566215520408371,ANN signal,6
2021-04-23,1039739.506278459,7149.351917266846,0.006908728875207989,7.149351917266846,0.004745385714151729,ANN signal,6
2021-04-26,1046469.7609961246,6792.092484474182,0.006532494382929748,6.792092484474182,0.0064730200949612016,ANN signal,6
2021-04-27,1045233.7576549305,7547.290321350098,0.007212143726127264,7.547290321350098,-0.001181117111322516,ANN signal,6
2021-04-28,1047274.7765358547,7703.172603607178,0.007369808473168616,7.703172603607178,0.0019526913151977077,ANN signal,6
2021-04-29,1051085.8441271624,10558.36522769928,0.010081752625250783,10.55836522769928,0.0036390331140350174,ANN signal,6
2021-04-30,1051053.37248109,10316.357376098633,0.009814952255080072,10.316357376098633,-3.089342916540172e-05,ANN signal,6
2021-05-03,1045022.9866189531,11527.52473449707,0.010967592166404916,11.52752473449707,-0.00573746873377301,ANN signal,6
2021-05-04,1034016.3041224272,11088.033177375793,0.01061032467166086,11.088033177375793,-0.010532478842533943,ANN signal,6
2021-05-05,1027261.7254604686,11657.126466751099,0.011273638936133156,11.657126466751098,-0.006532371525506342,ANN signal,6
