horizon_years,end_year,start_date,end_date,condition,seed,observations,trading_steps,total_return,annual_return,annual_volatility,sharpe,max_drawdown,gross_traded_notional,cumulative_turnover,annualized_turnover,total_cost
5,2023,2019-01-02,2023-12-28,ANN signal,4,1257,1256,0.8335484560501027,0.12934382222669139,0.26721801269395573,0.5889362960387045,-0.47908835728221644,2307994.002158165,2.0858040288897897,0.41848934337597693,2307.9940021581647
5,2023,2019-01-02,2023-12-28,ANN signal,5,1257,1256,1.0906912287669206,0.15947659307795137,0.21260595826439,0.8016136304327489,-0.22956372116551516,1080341.337915182,1.0720948159468684,0.2151018261294672,1080.341337915182
5,2023,2019-01-02,2023-12-28,ANN signal,6,1257,1256,2.180367552282677,0.2612916250296451,0.22270054582572438,1.153314213570136,-0.2707624864477486,1154051.3292694092,1.0784870518352736,0.2163843447949753,1154.0513292694093
5,2023,2019-01-02,2023-12-28,ANN signal,7,1257,1256,1.1270337311140937,0.163492662862883,0.30220559437002126,0.6524466357539773,-0.5071910245416494,2260044.971521139,2.025168052646629,0.4063235264864256,2260.044971521139
5,2023,2019-01-02,2023-12-28,ANN signal,8,1257,1256,1.126854801481723,0.16347302487240611,0.19619992960874025,0.8694604098312566,-0.20702889181178952,1099081.004382372,1.0712703379092499,0.21493640537669664,1099.081004382372
5,2023,2019-01-02,2023-12-28,ANN signal,9,1257,1256,2.2810305849626884,0.26920193260389724,0.22842072341385303,1.1574826307928001,-0.2868106730168004,1280401.3926153183,1.1755292873602876,0.2358546022410768,1280.4013926153184
5,2023,2019-01-02,2023-12-28,Base FinRL,0,1257,1256,0.7219508493952416,0.11520441960408645,0.3656352208362869,0.4846118843572615,-0.6507046999809527,1526777.7886714935,1.4626451161139644,0.2934606443158591,1526.777788671494
5,2023,2019-01-02,2023-12-28,Base FinRL,1,1257,1256,1.3773045264029422,0.1897521764018697,0.2957219014573358,0.7354161101486595,-0.45540855723657336,1594329.6380119324,1.4567831326568148,0.2922845138770042,1594.3296380119323
5,2023,2019-01-02,2023-12-28,Base FinRL,2,1257,1256,1.287704048584302,0.18061659984811684,0.23262949783362422,0.8301372222988156,-0.37381700823512565,1066898.9869761467,1.0410055502631324,0.20886417091266668,1066.8989869761467
5,2023,2019-01-02,2023-12-28,Base FinRL,3,1257,1256,1.0116066493036553,0.15054060920763535,0.20541243942395915,0.7852833570207094,-0.24808849040485625,1044769.8571872711,1.0110373690509133,0.2028514466567119,1044.7698571872713
5,2023,2019-01-02,2023-12-28,Base FinRL,4,1257,1256,0.6376919896273925,0.10403514498935973,0.3074202246784347,0.4774123021636497,-0.5549096733515047,1022167.8385415077,0.9980469968757172,0.2002450980992681,1022.1678385415079
5,2023,2019-01-02,2023-12-28,Base FinRL,5,1257,1256,0.748904829111988,0.1186851254102268,0.20513838992238817,0.6487462187643468,-0.1831058343405113,1013448.9527397156,1.007001396325059,0.20204168142827617,1013.4489527397155
5,2023,2019-01-02,2023-12-28,Base FinRL,6,1257,1256,1.463546001953984,0.19828890162344948,0.2867626051372172,0.7741635924349202,-0.3898492934033666,2639744.4983468056,2.2976649321832747,0.46099646728517935,2639.744498346806
5,2023,2019-01-02,2023-12-28,Base FinRL,7,1257,1256,1.0517539681419357,0.15511137955594867,0.26443061355575753,0.6778235523313528,-0.4606410373528492,1247659.1487903595,1.1843332232223196,0.2376209970159431,1247.6591487903595
5,2023,2019-01-02,2023-12-28,Base FinRL,8,1257,1256,0.6870519340296399,0.11063244964032792,0.31718526226315125,0.4913054498955149,-0.5675579714727783,1003096.9380722046,0.9806088361763032,0.19674635885065958,1003.0969380722047
5,2023,2019-01-02,2023-12-28,Base FinRL,9,1257,1256,1.6226105705079932,0.21342648779831253,0.22001264115485025,0.989001393330368,-0.3119915018208692,1136226.2086963654,1.0612059898570747,0.2129171253534895,1136.2262086963656
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,0,1257,1256,0.7322230528990727,0.11653602403008945,0.3046500116159816,0.515098930422554,-0.533708625870543,1222755.8014879227,1.1917440695404118,0.23910788656384058,1222.7558014879228
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,1,1257,1256,1.063808833383947,0.15646986309949984,0.22057025161821636,0.7693927700797624,-0.2614973162878599,1000124.6753635406,0.992421647398271,0.199116445178634,1000.1246753635407
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,2,1257,1256,1.1359844268277044,0.16447334385773216,0.21353405719009416,0.8194342413904707,-0.29194402909928485,1100145.8866238594,1.046853817907281,0.21003754945273473,1100.1458866238593
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,3,1257,1256,1.24375133221232,0.17603025724107169,0.2389385049697801,0.798274218753252,-0.329022042097717,1578979.8013057709,1.4972995396640671,0.30041360190712174,1578.9798013057707
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,4,1257,1256,1.1564836570493857,0.1667070211275603,0.27064313294167885,0.7049267176332165,-0.3836543652674226,2094160.1972916126,1.9482854267322662,0.39089803147812985,2094.160197291613
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,5,1257,1256,0.7034089775662491,0.11278464228533625,0.22554050829709607,0.5868074584934629,-0.27332583957314427,1069645.027869463,1.050826137557409,0.21083454352266487,1069.6450278694629
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,6,1257,1256,1.7139432660629295,0.22178934036577758,0.21355089440417294,1.0443335213268732,-0.2027631641179345,1181376.5094738007,1.0753224221539228,0.21574940317101,1181.3765094738008
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,7,1257,1256,1.8929419390282822,0.2375472528839504,0.31566036532493347,0.8327727928916496,-0.4737023653518809,1352348.9844620228,1.1987735540192994,0.24051826083826708,1352.3489844620228
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,8,1257,1256,0.8063412057845893,0.12596145752374976,0.19278335804189584,0.7114641996000228,-0.235566374159753,1079225.0716385841,1.0570793137325865,0.2120891616724616,1079.225071638584
5,2023,2019-01-02,2023-12-28,QINN-MPS signal,9,1257,1256,1.7562748780031923,0.22558931371080382,0.21286113987541982,1.0614694703833365,-0.21197868961439248,1451709.4029655457,1.3348721203595626,0.26782466109124986,1451.7094029655457
